user,system,sentiment
자꾸만 클럽에 가서 다른 여자들을 만나는 거 같아,바람둥이네요,0
이제는 더 이상 남자친구를 믿지 못하겠어,한번 믿음이 깨지면 다시 되돌리기가 어려워요,0
이제 그만 헤어져야 할 것 같아,잘 생각하셨어요,0
헤어지는 게 정말 잘 하는 거겠지,훨씬 좋은 사람 만나실 거예요,0
회사를 다니면서 사표를 내고 싶었던 적이 한두 번이 아니야,직장인들은 참 대단한 거 같아요,0
나도 입사하고 한 달 만에 사직서를 써서 책상 서랍에 뒀어,많이 힘드셨군요,0
그런데 이제는 정말 사직서를 내야 할 것 같아,안타깝네요,0
더 이상 스트레스를 받으면 병에 걸릴 것 같아서 안되겠어,좋은 선택이에요,0
조금 아쉽기는 해 다른 꿈을 위해서 사직서를 낸 게 아니라서,앞으로는 더 행복한 일을 하셨으면 좋겠어요,0
정말 열심히 그림을 그렸는데 결국 실패했어,포기하지 않으면 실패는 없어요,0
나도 포기하고 싶지는 않지만 당장 먹을 쌀도 없어,많이 힘드시군요,0
노력만으로는 아무것도 이룰 수 없었어,조금만 더 견뎌보시면 곧 빛을 보실 거예요,0
정말 그림으로 성공하는 게 내 꿈이었는데,먼저 주변에 도움을 청해보시는 간 어떠신가요,0
지금까지 주변 사람들 아무도 날 도와주지 않았어,정부 지원 쪽을 알아보시는 건 어떠신가요,0
요즘 일과 자식들 때문에 머리가 너무 아프고 속도 자꾸 안 좋은 것 같아,스트레스를 많이 받으셨나 봐요,0
어떻게 스트레스를 풀어야 할까,취미활동을 해보시는 건 어떠신가요,0
나는 취미가 딱히 없어,보통 여성분들은 친구들과 수다를 떨거나 맛있는 디저트를 드시면서 스트레스를 풀기도 해요,0
나도 친구들을 만나러 가볼까,아주 좋은 생각이에요,0
그런데 입고 나갈 옷이 하나도 없어 짜증나,스트레스를 받지 마세요,0
요즘 들어 삶에 회의감이 들어,무슨 일 있으신가요,0
직장을 다닌 지 벌써 삼십 년이 다 되어가는데 이 일이 정말 내가 바라던 일인지 모르겠어,고민이 있으시군요,0
대학 졸업하고 나를 제대로 살필 시간도 없이 취업해서 가정 때문에 묵묵히 일만 한거 같아,직장 잘 다니다가도 꿈을 이루기 위해 진로를 바꾸시는 분들도 있어요,0
내가 지금 일을 그만두고 다른 걸 시작해도 성공할 수 있을까,꼭 성공해야만 하나요,0
이제 삶이 좀 안정되었으니 괜찮을까,행복하셨으면 좋겠어요,0
요즘 들어 혼잣말이 많아졌어,외로우신가요,0
내가 외로운 상태인지 나도 잘 모르겠어,친구분들은 자주 만나시나요,0
친구 안 만난 지도 제법 오래된 거 같아,외롭지 않으시더라도 연락을 한번 해보시는 건 어떠세요,0
이제 와서 연락하는 건 너무 어색하지 않을까,아주 반가워하실 거예요,0
그럼 바로 연락해봐야겠다,연락한 긴에 만나기로 약속도 잡아보시는 건 어떠세요,0
매일매일이 점점 더 살기 힘들어지는 거 같아,경제적으로 힘드시나요,0
돈 벌기도 너무 힘들고 마음도 많이 지친 거 같아,지인들에게 도움을 청해 보시는 건 어떠세요,0
그건 조금 치욕스럽게 느껴져,그럼 취미 생활을 해보시는 건 어떠신가요,0
내 상황에서 취미는 너무 사치가 아닐까,취미 생활하시면서 마음을 좀 위안하고 잘 찾아보시면 취미활동으로 경제적 소득을 얻을 수 있는 방법도 있을 거예요,0
말처럼 그렇게 잘 될 수 있을까,전 잘 될 거라고 믿어요,0
오늘 병원에 갔어,무슨 일 있었어요,0
아침에 설거지하다 손을 베였어,많이 아프셨겠어요,0
마취해서 세 바늘이나 꿰맸어,꽤 크게 다치셨나봐요,0
고무장갑을 안 끼고 한 게 실수였어,앞으로는 반드시 고무장갑을 끼는 게 좋겠어요,0
그래야겠어,그리고 항상 조심하시고요,0
취업이 너무 어렵다,요즘 청년 실업이 사회적 문제가 되고 있어요,0
점점 내가 바라던 장래보다는 현실에 맞춰서 입사지원서를 넣고 있어,안타까운 상황이네요,0
앞날이 너무 불안해,지금은 불안한 게 당연해요,0
공무원 시험이라도 봐야 할까,공무원 시험 경쟁이 아주 심하다고 들었어요,0
나 잘 살 수 있을까,이 고비만 넘기면 괜찮을 거예요,0
사는 게 통 재미가 없다,산다는 건 무척 신나는 거예요,0
예전에는 나도 신났던 거 같은데 요즘은 매일매일이 그냥 반복되는 거 같아,매너리즘에 빠지셨군요,0
내가 어떻게 해야 좋을까,아주 조금씩이라도 어제와는 다른 걸 찾거나 해보시는 건 어떠신가요,0
딱히 뭘 할 만한 시간도 여유도 없어,새로운 음식을 먹거나 다른 길로 가보기 정도면 충분해요,0
그 정도는 할 수 있겠다,한번 해보시면 매일이 새로우실 거예요,0
어렸을 때는 꿈이 참 많았던 거 같아,장래희망이 무엇이었나요,0
요리사도 있고 과학자도 되고 싶었고 소설가랑 만화가도 되고 싶었어,꿈이 많은 어린이였네요,0
그런데 정작 지금은 꿈이 무엇인지 하나도 모르겠어,현실에 치이다 보면 꿈을 찾기가 쉽지 않죠,0
다른 사람들은 어떻게 꿈을 찾을까,보통 꿈을 잊고 살아가시는 분들도 많은 것 같아요,0
어떻게 해야 진짜 내 꿈을 찾을 수 있을까,꿈 리스트를 작성해서 우선순위를 정해보는 방법은 어떠신가요,0
나는 너무 게으른 거 같아,그런 생각이 들 때 바로 움직이셔야 해요,0
요리도 하고 싶고 피겨도 만들고 싶어,취미가 많으시네요,0
목공도 배워보고 싶고 여행도 가고 싶어,지금 바로 하나씩 실천하시면 좋을 것 같아요,0
그런데 생각만 가득하고 정작 귀찮아서 하지는 못하겠어,하고 싶은 일에 강제성을 부여해보시는 건 어떠세요,0
강제성은 어떻게 부여하는 거야,지금 바로 돈을 내고 목공 수업을 접수하시면 안 가고는 못 버티실 거예요,0
어떻게 하면 내가 하고 싶은 일과 내가 할 수 있는 일을 일치하게 만들 수 있을까,어떤 일을 하고 싶으신가요,0
브랜드 론칭 업무를 하고 싶은데 지금 내 능력으로는 힘들 것 같아,일단 필요한 능력이 무엇인지 파악하는 게 좋을 것 같아요,0
그다음에는 어떻게 해야 할까,능력 있는 사람에게 배우거나 스스로 공부하셔서 능력을 쌓으시는 건 어떠신가요,0
그건 너무 오래 걸리지 않을까,빨리하고 싶으시다면 능력 있는 다른 사람들의 도움을 받아보시는 건 어떠신가요,0
내가 스스로 해내고 싶어,혼자서 빨리 해내고 싶으시다면 피나는 노력을 하셔야겠네요,0
일은 왜 해야 할까,생계유지를 위해서 해야 하지 않을까요,0
일하지 않고 먹고 살 수는 없을까,보유하신 재산이 많으시면 충분히 가능하실 거예요,0
나는 물려받을 재산도 없어,그럼 일을 하셔야 하지 않을까요,0
왜 이렇게 일이 하기가 싫지,지금 하시는 일이 적성에 맞지 않거나 좋아하지 않으시기 때문이 아닐까요,0
직장을 옮겨볼까,신중하게 생각하실 문제예요,0
공부해야 하는데 자꾸만 집중력이 떨어지는 거 같아,시험을 앞두고 계시나요,0
다음 주에 시험이라 영어 공부하고 있어,다음 주면 얼마 남지 않았네요,0
어떻게 하면 집중력을 높일 수 있을까,일단 집중에 방해되는 핸드폰이나 만화책 등을 치우는 게 중요할 것 같아요,0
당연히 다 치웠지,그럼 시간을 더 효율적으로 사용해 보시는 건 어떠신가요,0
어떻게 해야 효율적으로 시간을 사용할 수 있을까,집중력이 유지되는 시간을 파악하셔서 그 시간 동안 공부하시고 이후에는 잠깐 휴식을 취하시는 걸 반복하시는 게 좋을 것 같아요,0
대학교에 입시 원서를 내야 하는데 어떤 전공을 지원해야 할지 고민이 돼,배우고 싶은 전공을 선택하면 되지 않을까요,0
나는 화학을 배우고 싶은데 별로 잘하지 못해 그런데 물리는 잘하는데 좋아하지는 않아,아주 고민되는 상황이네요,0
한번 학과를 선택하면 4년이나 배워야 하고 나중에 직장하고도 연계돼서 어쩌면 평생을 좌우할지도 모르잖아,좋아하는 전공을 선택해야 더 즐겁게 공부할 수 있지 않을까요,0
그러다가 잘못해서 싫어하게 되면 어떻게 하지,그럼 물리학을 전공으로 선택하시는 건 어떠신가요,0
물리학을 전공하고 일하면서 내가 행복하지 않을까 봐 걱정돼,선생님께 조언을 구해 보는 건 어떠신가요,0
가치관이라는 게 무엇일까,인간이 삶이나 어떤 대상에 대해서 옳고 바람직한 것인지를 판단하는 관점이에요,0
자기소개서에서 가치관을 쓰라고 하는데 내 가치관이 무엇인지 잘 모르겠어,쉽게 적기 어려운 질문이네요,0
그래서 나도 몇 시간째 고민하고 있어,평소에 생활하면서 가장 많이 사용하는 판단 기준을 적으면 되지 않을까요,0
가치관은 언제 생겨나는 걸까,태어나서 살아가면서 자연스럽게 생성되는 게 아닐까요,0
어떻게 적어야 입사서류가 통과될 수 있을까,직업의 인재상에 맞는 가치관을 적는 방법은 어떠신가요,0
오디션에 또 떨어졌어,너무 상심하지 마세요 다음번에는 합격하실 수 있을 거예요,0
시간이 별로 없어 얼른 오디션에 합격해서 데뷔해야 돼,무슨 일이 있으신가요,0
당당히 데뷔해서 내가 음악 한다고 반대하고 집에서 내 쫓은 아버지한테 인정받고 싶어,그런 일이 있으셨군요,0
집에 안 들어간 지도 벌써 삼 년이 넘었어,아버지께 전화는 드리셨나요,0
데뷔할 때까지 연락도 안 할 거야,그래도 어머니께는 종종 전화드리는 게 좋지 않을까요 걱정 많이 하실 거예요,0
허리가 너무 아파,다치셨어요,0
다친 건 아니고 어제 부장님 이사를 도와주느라,부장님이 그런 것도 시켜요,0
뭐 사회생활이 그런 거지,여러가지로 힘드셨겠어요,0
아까운 주말도 버리고 말야,그래도 점수는 따셨겠네요,0
대신 아내한테 점수를 잃었지,저런 너무 슬프네요,0
오늘도 학교 화장실에 숨어서 점심을 먹었어,식당에서 편하게 드시는 게 좋지 않을까요,0
나도 그러고 싶어,무슨 문제가 있나요,0
같이 점심 먹을 친구가 없어 나 아웃사이더야,그게 식사하는 것과 무슨 관련이 있는지 잘 모르겠어요,0
혼자 밥 먹고 있으면 다른 사람들이 안 좋게 볼 거야,다른 사람의 시선을 그렇게까지 신경 쓰지 않으셔도 괜찮아요,0
머리로는 아는데 나한테는 너무 어려워,한 번만 해보시면 다음은 쉬울 거예요,0
오늘 우리 딸을 울리고 말았어,무슨 일이 있으셨나요,0
학교에서 수학시험을 봤는데 삼십 점을 받아왔어,수학이 많이 어려운가 보네요,0
화가 나서 항상 백 점 맞는 옆집 아이랑 비교했더니 딸이 울면서 방으로 들어갔어,따님을 다른 사람과 비교하는 건 좋지 않아요,0
나도 아는데 바로 옆집이고 학원도 똑같이 다니는데 저렇게 차이가 나니까 항상 비교가 되는 거 같아,수학 말고 다른 분야에 재능이 있을 수도 있어요,0
그렇지만 좋은 대학에 가려면 국영수를 잘 해야 된단 말이야,좋은 대학도 중요하지만 따님이 꿈을 찾고 이룰 수 있도록 도움을 주셨으면 좋겠어요,0
친구들이 나더러 좀생이라고 그랬어,기분이 많이 상하셨겠어요,0
친구들을 만나면 나는 한 번도 계산한 적이 없데,친구분들이 싫어하실만하네요,0
내가 막노동을 하면서 힘들게 돈을 벌다 보니 아까워서 돈을 잘 쓰지 못하는 거 같아,충분히 그럴 수 있어요,0
돈은 어떻게 써야 잘 쓰는 것일까,자신이 중요하다고 생각하는 가치에 돈을 사용하면 되지 않을까요,0
무슨 의미인지 잘 모르겠어,미래가 중요하다고 생각하시는 비율만큼 저축하시고 먹는 게 중요하다고 생각하시는 비율만큼은 식비로 사용하시면 될 것 같아요,0
돈이 많으면 정말 행복할 수 있을까,돈이 많다고 다 행복한 건 아니에요,0
그렇지만 돈이 많으면 경제적으로 불행해질 일은 없는 것 같아,부자들은 유산 때문에 다투는 일도 있다고 해요,0
그건 복이 겨워하는 거지,돈을 많이 벌고 싶으신가요,0
돈이 많으면 삶이 불안하지 않을 것 같아서 많이 벌고 싶어,확실히 돈이 없는 것보다는 많은 게 좋은 것 같아요,0
어떻게 하면 돈을 많이 벌 수 있을까,그건 저도 궁금하네요,0
집이 너무 엉망진창이야,청소를 좀 하시는 게 어떠신가요,0
청소가 문제가 아니라 더 이상 물건을 둘데가 없어,안 쓰시는 물건은 버리시는 게 좋을 것 같아요,0
나는 물건을 버리는 게 잘 안돼,혹시 귀중한 물건들이신가요,0
그런 건 아닌데 모든 물건이 혹시나 나중에 필요할 수도 있다는 생각이 들어,최근 일 년간 한 번도 안 쓰신 물건은 버리셔도 괜찮을 것 같아요,0
버렸는데 나중에 필요하면 어떻게 해,그때 다시 구하면 될 거예요,0
오늘 대학교 과제 발표였는데 말도 제대로 못하고 망했어,많이 긴장하셨나 보네요,0
왜 많은 사람들 앞에서 말을 할 때는 긴장이 될까,불안감 때문에 긴장되는 게 아닐까요,0
